# sarasa
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,14
0,18
0,21
0,23
0,24
0,30
0,35
0,39
1,4
1,5
1,8
1,10
1,11
1,17
1,22
1,28
2,5
2,6
2,9
2,10
2,20
2,26
2,28
2,29
2,31
3,4
3,7
3,11
3,13
3,14
3,24
3,26
3,30
3,32
3,34
3,38
4,6
4,8
4,9
4,10
4,12
4,15
4,39
5,7
5,15
5,21
5,25
5,27
5,31
5,32
5,36
6,12
6,13
6,39
7,11
7,12
7,14
7,17
7,19
7,22
7,35
8,22
8,24
8,25
8,37
9,21
9,35
10,16
10,17
10,33
10,37
11,16
11,18
11,19
11,20
11,30
11,38
12,13
13,15
13,19
13,23
13,28
13,29
13,31
13,32
13,33
13,34
14,16
15,18
15,23
16,25
16,34
17,20
17,27
20,33
21,26
22,29
26,27
26,36
26,38
31,37
32,36
