# sarasa
0,1
0,2
0,3
0,4
0,6
0,8
0,10
0,11
1,4
1,5
1,7
1,14
1,20
1,26
1,28
1,30
1,37
1,40
1,41
1,52
1,57
1,62
2,4
2,6
2,9
2,12
2,15
2,19
2,21
2,22
2,24
2,25
2,29
2,30
2,42
2,45
2,47
2,51
2,61
3,5
3,7
3,10
3,17
3,24
3,61
4,5
4,6
4,8
4,10
4,20
4,26
4,29
4,33
4,41
4,46
4,47
4,56
5,11
5,12
5,16
5,18
5,19
5,23
5,35
5,37
5,45
5,50
5,64
5,69
6,7
6,9
6,12
6,13
6,21
6,22
6,23
6,34
6,39
6,52
6,54
6,58
6,59
7,8
7,9
7,17
7,27
7,38
7,53
7,63
8,13
8,20
8,29
8,32
8,33
8,48
8,56
8,58
8,62
8,68
9,14
9,23
9,25
9,28
9,30
9,43
9,68
10,11
10,14
10,15
10,36
10,40
10,55
10,61
10,63
11,27
11,37
11,38
11,49
12,13
12,15
12,21
12,22
12,34
12,36
12,39
12,60
12,62
13,16
13,48
13,58
13,60
13,67
14,16
14,18
14,47
14,55
16,17
16,19
16,25
16,38
16,49
16,66
16,67
17,18
17,26
17,31
17,35
17,48
18,42
19,24
20,31
20,44
21,32
21,42
22,31
22,32
22,34
22,46
22,57
22,65
23,51
23,69
24,27
24,28
24,41
24,43
24,49
24,50
24,51
24,65
28,33
28,40
28,46
28,53
29,35
29,56
30,43
30,53
30,60
30,63
33,36
33,39
34,64
34,69
35,67
36,54
38,44
40,44
40,52
43,54
44,45
44,59
47,50
48,66
52,59
52,68
54,55
54,57
58,64
61,66
64,65
