# sarasa
0,3
0,6
0,7
0,14
0,17
0,18
0,21
0,22
0,24
0,28
0,31
0,34
0,37
0,38
1,2
1,3
1,5
1,12
1,13
1,14
1,20
1,23
1,27
1,33
1,36
1,38
1,39
2,3
2,9
2,11
2,13
2,14
2,18
2,20
2,22
2,23
2,25
2,26
2,27
2,28
2,29
2,30
2,31
2,34
2,35
2,38
2,39
3,4
3,6
3,8
3,10
3,13
3,16
3,18
3,21
3,26
3,28
3,29
3,30
3,31
3,33
3,34
4,6
4,7
4,8
4,9
4,12
4,15
4,17
4,20
4,23
4,29
4,33
4,34
4,35
4,36
4,39
5,6
5,8
5,9
5,12
5,14
5,17
5,18
5,20
5,21
5,22
5,23
5,26
5,27
5,29
5,30
5,33
5,36
5,38
5,39
6,7
6,11
6,12
6,13
6,14
6,20
6,22
6,24
6,26
6,28
6,33
6,34
6,39
7,10
7,11
7,12
7,13
7,14
7,17
7,19
7,20
7,21
7,26
7,28
7,29
7,30
7,33
7,35
7,36
7,37
7,38
8,9
8,10
8,11
8,12
8,14
8,19
8,24
8,25
8,26
8,27
8,30
8,31
8,32
8,33
8,36
8,39
9,12
9,16
9,24
9,27
9,29
9,30
9,31
9,32
9,36
9,38
9,39
10,14
10,16
10,19
10,23
10,24
10,25
10,26
10,28
10,29
10,30
10,32
10,33
10,34
10,35
10,38
10,39
11,14
11,15
11,16
11,17
11,18
11,19
11,21
11,22
11,24
11,27
11,28
11,29
11,30
11,31
11,36
11,37
11,38
11,39
12,13
12,14
12,15
12,16
12,19
12,21
12,23
12,25
12,26
12,28
12,31
12,33
12,34
12,36
12,37
12,38
13,15
13,16
13,17
13,18
13,19
13,20
13,22
13,26
13,27
13,29
13,30
13,32
13,33
13,35
13,36
14,15
14,17
14,19
14,20
14,21
14,22
14,24
14,26
14,27
14,28
14,30
14,31
14,32
14,33
14,35
14,38
14,39
15,18
15,22
15,23
15,24
15,29
15,30
15,31
15,34
15,37
15,38
16,17
16,21
16,25
16,27
16,28
16,30
16,31
16,32
16,33
16,34
16,35
16,36
16,37
16,39
17,19
17,20
17,21
17,22
17,23
17,25
17,26
17,27
17,29
17,31
17,32
17,35
17,38
18,19
18,20
18,23
18,24
18,26
18,28
18,30
18,33
18,36
18,38
19,20
19,22
19,24
19,25
19,27
19,28
19,29
19,36
19,39
20,22
20,23
20,24
20,27
20,29
20,30
20,32
20,33
20,35
20,36
20,38
20,39
21,22
21,27
21,32
21,33
21,35
21,36
22,23
22,25
22,26
22,28
22,29
22,31
22,36
22,39
23,24
23,26
23,32
23,33
23,34
23,35
23,36
23,37
24,25
24,27
24,30
24,31
24,32
24,34
24,37
24,38
25,26
25,28
25,30
25,31
25,33
25,34
25,35
25,36
26,27
26,29
26,30
26,31
26,34
26,37
27,28
27,29
27,30
27,31
27,32
27,33
27,34
27,35
27,38
28,30
28,32
28,33
28,34
28,35
28,36
28,39
29,34
29,35
29,36
29,39
30,31
30,32
30,33
30,34
30,38
31,32
31,34
31,36
31,37
31,38
32,33
32,35
32,36
32,37
32,39
33,35
34,38
35,36
36,38
36,39
