# sarasa
0,1
0,3
0,5
0,10
0,12
0,13
0,14
0,15
0,17
0,19
0,22
0,24
0,25
0,27
1,2
1,3
1,4
1,5
1,8
1,9
1,11
1,13
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,24
1,29
2,5
2,8
2,9
2,10
2,12
2,17
2,19
2,20
2,22
2,23
2,25
2,26
2,27
2,28
3,4
3,5
3,6
3,7
3,8
3,9
3,10
3,12
3,18
3,21
3,23
3,27
3,28
4,5
4,7
4,8
4,9
4,12
4,13
4,14
4,15
4,18
4,24
4,25
4,26
4,28
4,29
5,7
5,10
5,11
5,12
5,13
5,15
5,16
5,18
5,22
5,23
5,29
6,12
6,13
6,15
6,16
6,17
6,18
6,19
6,20
6,24
6,26
7,9
7,14
7,15
7,18
7,23
7,29
8,9
8,15
8,17
8,20
8,21
8,23
8,24
8,27
8,28
8,29
9,10
9,14
9,17
9,19
9,23
9,24
9,25
9,27
10,11
10,20
10,22
10,26
11,16
11,19
11,20
11,22
11,23
11,24
11,25
12,15
12,16
12,18
12,20
12,21
12,22
12,24
12,26
12,27
13,14
13,15
13,21
13,24
13,25
13,26
13,28
14,21
14,22
14,24
14,25
14,27
14,28
15,18
15,20
15,21
15,22
15,23
15,26
15,27
15,29
16,18
16,19
16,21
16,22
16,24
16,27
17,20
17,22
17,25
17,26
17,27
17,28
17,29
18,20
18,21
18,22
18,25
18,26
18,27
18,28
18,29
19,24
19,25
19,26
19,28
20,21
20,23
20,25
20,27
20,28
21,22
21,23
21,24
21,27
21,29
22,23
22,27
22,28
22,29
23,26
23,27
24,29
26,27
26,28
27,28
