# sarasa
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
0,25
0,26
0,27
0,29
1,16
1,17
1,18
1,19
1,20
1,21
1,23
1,25
1,26
2,16
2,19
3,16
3,17
3,20
3,21
3,23
3,26
3,27
4,18
4,20
5,16
5,17
5,18
5,19
5,21
5,22
5,23
5,26
6,16
6,17
6,18
6,19
6,22
6,24
6,26
6,27
6,28
6,29
7,16
7,17
7,18
7,20
7,22
7,25
7,28
7,29
8,16
8,17
8,18
8,19
8,20
8,21
8,22
8,23
8,24
9,16
9,17
9,18
9,19
9,20
9,21
9,22
9,23
9,24
9,27
9,29
10,16
10,17
10,18
10,19
10,21
10,22
10,24
10,25
10,26
10,27
10,28
11,16
11,17
11,18
12,16
12,17
12,19
12,20
12,22
12,24
12,25
12,28
12,29
13,16
13,17
13,18
13,19
13,20
13,21
13,23
13,24
13,28
13,29
14,16
14,17
14,18
14,19
14,20
14,21
14,22
14,23
14,24
14,25
14,29
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,23
15,25
15,26
15,28
16,17
16,18
16,19
16,20
16,21
16,22
16,23
16,24
16,25
16,28
16,29
17,18
17,19
17,20
17,21
17,22
17,23
17,24
17,26
17,27
17,28
17,29
18,19
18,20
18,21
18,22
18,23
18,24
18,25
18,27
18,28
19,20
19,21
19,22
19,24
19,25
19,26
19,27
19,28
20,21
20,23
20,24
20,25
20,26
20,27
20,28
20,29
21,22
21,23
21,24
21,25
21,26
21,27
21,28
22,23
22,25
22,26
22,27
22,28
22,29
23,24
23,25
23,26
23,27
24,25
24,26
24,27
24,28
25,26
25,27
25,28
25,29
26,27
26,29
27,29
28,29
