# sarasa
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
0,16
0,17
0,18
0,19
0,20
0,21
0,22
0,23
0,24
1,14
1,15
1,16
1,17
1,20
2,14
2,15
2,16
2,17
2,18
2,19
2,20
2,23
2,24
3,14
3,15
3,16
3,17
3,18
3,22
4,14
4,15
4,16
4,17
4,18
4,19
4,21
4,22
4,23
4,24
5,14
5,15
5,16
5,18
5,19
5,20
5,22
5,24
6,14
6,15
6,17
6,19
6,20
6,22
6,23
7,15
7,16
7,17
7,18
8,14
8,15
8,16
8,19
8,21
8,23
9,14
9,15
9,16
9,17
9,18
9,19
9,20
9,21
9,22
9,24
10,14
10,15
10,18
10,19
10,20
10,23
11,14
11,16
11,17
11,18
11,20
11,21
11,22
11,23
12,14
12,16
13,14
13,15
13,17
13,19
13,21
14,15
14,16
14,17
14,18
14,19
14,21
14,22
14,23
14,24
15,16
15,17
15,18
15,19
15,20
15,21
15,22
15,23
15,24
16,17
16,18
16,20
16,21
16,22
16,24
17,18
17,19
17,20
17,21
17,22
17,24
18,19
18,20
18,21
18,22
19,20
19,21
19,22
19,23
19,24
20,21
20,23
20,24
21,23
21,24
22,23
23,24
