# sarasa
0,2
0,30
0,8
0,21
0,11
0,1
0,3
0,14
0,34
0,12
0,24
0,31
0,23
0,29
0,17
0,18
0,19
0,7
0,6
0,9
0,28
0,33
1,34
1,33
1,27
1,21
1,22
1,24
1,26
1,19
1,14
1,20
1,23
1,18
1,4
1,11
1,13
1,25
1,31
1,30
1,3
1,7
1,29
1,32
2,17
2,13
2,15
2,19
2,20
2,25
2,27
2,18
2,14
2,21
2,12
2,22
2,7
2,34
2,6
2,26
2,3
2,10
2,23
2,31
3,4
3,33
3,32
3,23
3,14
3,16
3,21
3,24
3,18
3,8
3,9
3,26
3,28
3,5
3,20
3,19
4,14
4,19
4,27
4,24
4,23
4,28
4,29
4,22
4,15
4,7
4,21
4,20
4,34
4,12
4,17
4,26
5,30
5,21
5,26
5,29
5,17
5,19
5,28
5,18
5,23
5,7
5,15
5,27
5,6
5,10
5,11
6,21
6,19
6,7
6,24
6,30
6,29
6,23
6,20
6,11
6,22
6,12
6,18
6,8
6,16
7,9
7,26
7,19
7,17
7,8
7,11
7,31
7,27
7,12
7,10
7,28
7,18
7,34
8,10
8,14
8,33
8,28
8,30
8,29
8,31
8,32
8,11
8,18
8,20
8,19
8,21
8,22
8,13
9,12
9,14
9,17
9,24
9,10
9,29
9,20
9,23
9,31
9,32
9,16
9,27
9,30
10,15
10,26
10,21
10,29
10,22
10,11
10,34
10,28
10,20
10,30
10,23
10,18
10,25
11,22
11,23
11,32
11,28
11,30
11,21
11,15
11,33
11,18
11,26
11,27
11,29
12,15
12,34
12,23
12,13
12,26
12,14
12,24
12,16
12,33
12,28
13,21
13,32
13,24
13,25
13,26
13,30
13,14
13,17
13,27
13,23
13,31
13,33
13,34
13,22
14,34
14,32
14,27
14,26
14,18
14,29
14,28
14,24
14,33
14,15
14,19
14,20
15,16
15,31
15,26
15,30
15,28
15,18
15,33
15,21
15,29
15,34
15,17
16,24
16,26
16,31
16,29
16,30
16,17
16,20
16,32
16,34
16,18
17,23
17,30
17,18
17,27
17,34
17,28
18,30
18,32
18,33
18,22
18,20
18,21
19,22
19,20
19,30
19,33
19,21
19,23
19,31
20,31
20,23
20,32
20,25
21,24
21,25
21,22
21,27
21,32
21,26
22,33
22,32
22,34
22,23
22,28
23,24
23,33
23,27
23,25
23,28
23,31
24,32
24,25
24,34
24,28
24,27
24,31
24,26
25,26
25,29
26,30
26,29
26,28
26,34
27,29
27,32
27,28
27,30
28,30
28,31
28,29
29,30
29,31
30,34
30,33
31,34
31,33
33,34
