# sarasa
0,1
0,2
0,3
0,4
0,35
0,7
0,8
0,32
0,9
0,30
0,22
0,27
0,28
0,24
0,25
0,34
0,37
1,2
1,3
1,4
1,6
1,36
1,7
1,8
1,34
1,33
1,27
1,17
1,14
1,22
1,23
1,20
1,10
1,13
1,38
2,3
2,4
2,5
2,39
2,6
2,38
2,7
2,37
2,36
2,9
2,10
2,13
2,26
2,18
2,27
2,35
2,34
3,4
3,6
3,39
3,9
3,11
3,35
3,12
3,13
3,32
3,18
3,25
3,26
3,23
3,20
3,17
3,31
4,5
4,6
4,7
4,9
4,11
4,37
4,12
4,17
4,29
4,22
4,39
4,38
4,10
4,32
5,7
5,8
5,10
5,39
5,32
5,18
5,22
5,6
5,28
5,9
5,25
5,31
5,23
5,20
5,11
6,9
6,10
6,11
6,13
6,14
6,37
6,16
6,36
6,35
6,17
6,32
6,25
6,12
7,8
7,11
7,13
7,14
7,15
7,39
7,38
7,17
7,30
7,27
7,36
7,19
7,24
7,34
7,16
8,9
8,11
8,13
8,16
8,17
8,38
8,33
8,25
8,22
8,28
8,32
8,23
8,10
8,20
8,35
9,10
9,14
9,15
9,16
9,39
9,21
9,26
9,22
9,11
9,33
9,32
9,25
9,13
9,20
9,34
9,17
9,31
9,28
10,11
10,14
10,15
10,17
10,25
10,36
10,32
10,34
10,24
10,12
10,37
10,33
10,39
10,18
10,13
10,29
11,15
11,16
11,17
11,20
11,21
11,35
11,37
11,38
11,24
11,23
11,33
11,29
11,39
11,27
11,34
11,18
11,25
11,28
11,31
12,16
12,18
12,21
12,38
12,30
12,36
12,15
12,26
12,24
12,34
12,14
13,14
13,16
13,17
13,18
13,20
13,21
13,35
13,27
13,15
14,15
14,16
14,18
14,19
14,21
14,22
14,24
14,32
14,30
14,34
14,20
14,36
14,17
14,26
15,16
15,18
15,19
15,21
15,23
15,24
15,25
15,33
15,35
15,36
15,32
15,20
15,27
16,17
16,18
16,19
16,20
16,23
16,26
16,31
16,35
16,36
16,21
16,29
16,28
16,34
16,37
17,22
17,23
17,24
17,35
17,19
17,33
17,37
17,38
17,32
17,18
18,20
18,23
18,26
18,27
18,31
18,36
18,21
18,39
18,30
18,38
18,24
19,20
19,23
19,24
19,25
19,26
19,28
19,29
19,38
19,32
19,36
19,21
19,30
20,22
20,23
20,24
20,25
20,26
20,38
20,28
20,32
21,23
21,25
21,27
21,28
21,30
21,31
21,36
21,24
21,22
21,34
22,25
22,26
22,30
22,31
22,34
22,38
22,24
22,36
22,23
22,35
23,24
23,27
23,29
23,30
23,31
23,33
23,39
23,35
23,37
23,26
24,25
24,26
24,27
24,34
24,37
24,28
24,38
24,35
25,28
25,29
25,34
25,35
25,39
25,30
25,36
26,29
26,32
26,34
26,36
26,38
26,30
27,31
27,32
27,34
27,36
27,37
27,38
27,30
27,29
28,29
28,31
28,34
28,37
28,38
28,30
28,32
29,30
29,31
29,32
29,33
29,35
29,36
29,37
30,31
30,33
30,34
30,35
30,39
31,33
31,34
31,36
31,37
31,38
31,32
31,35
32,35
32,37
32,38
33,34
33,38
33,37
33,35
33,36
33,39
34,35
34,36
34,39
34,37
35,36
35,37
36,37
36,38
37,39
37,38
38,39
